UZA,Modes,Month,Trips
"Fort Collins, CO",RB,12/1/2019 0:00,103631
"Fort Collins, CO",RB,1/1/2020 0:00,109016
"Fort Collins, CO",RB,2/1/2020 0:00,115647
"Fort Collins, CO",RB,3/1/2020 0:00,83730
"Fort Collins, CO",RB,4/1/2020 0:00,27077
"Fort Collins, CO",RB,5/1/2020 0:00,23188
"Fort Collins, CO",RB,6/1/2020 0:00,29424
"Fort Collins, CO",RB,7/1/2020 0:00,29607
"Fort Collins, CO",RB,8/1/2020 0:00,35211
"Fort Collins, CO",RB,9/1/2020 0:00,40420
"Fort Collins, CO",VP,1/1/2019 0:00,5820
"Fort Collins, CO",VP,2/1/2019 0:00,5678
"Fort Collins, CO",VP,3/1/2019 0:00,5410
"Fort Collins, CO",VP,4/1/2019 0:00,5828
"Fort Collins, CO",VP,5/1/2019 0:00,5934
"Fort Collins, CO",VP,6/1/2019 0:00,5236
"Fort Collins, CO",VP,7/1/2019 0:00,5506
"Fort Collins, CO",VP,8/1/2019 0:00,5456
"Fort Collins, CO",VP,9/1/2019 0:00,5122
"Fort Collins, CO",VP,10/1/2019 0:00,5344
"Fort Collins, CO",VP,11/1/2019 0:00,4224
"Fort Collins, CO",VP,12/1/2019 0:00,4436
"Fort Collins, CO",VP,1/1/2020 0:00,5076
"Fort Collins, CO",VP,2/1/2020 0:00,4450
"Fort Collins, CO",VP,3/1/2020 0:00,3002
"Fort Collins, CO",VP,4/1/2020 0:00,296
"Fort Collins, CO",VP,5/1/2020 0:00,526
"Fort Collins, CO",VP,6/1/2020 0:00,650
"Fort Collins, CO",VP,7/1/2020 0:00,756
"Fort Collins, CO",VP,8/1/2020 0:00,700
"Fort Collins, CO",VP,9/1/2020 0:00,736
"Fort Walton Beach-Navarre-Wright, FL",DR,1/1/2019 0:00,6451
"Fort Walton Beach-Navarre-Wright, FL",DR,2/1/2019 0:00,6335
"Fort Walton Beach-Navarre-Wright, FL",DR,3/1/2019 0:00,6948
"Fort Walton Beach-Navarre-Wright, FL",DR,4/1/2019 0:00,6525
"Fort Walton Beach-Navarre-Wright, FL",DR,5/1/2019 0:00,6421
"Fort Walton Beach-Navarre-Wright, FL",DR,6/1/2019 0:00,6353
"Fort Walton Beach-Navarre-Wright, FL",DR,7/1/2019 0:00,6924
"Fort Walton Beach-Navarre-Wright, FL",DR,8/1/2019 0:00,7431
"Fort Walton Beach-Navarre-Wright, FL",DR,9/1/2019 0:00,6359
"Fort Walton Beach-Navarre-Wright, FL",DR,10/1/2019 0:00,6620
"Fort Walton Beach-Navarre-Wright, FL",DR,11/1/2019 0:00,5141
"Fort Walton Beach-Navarre-Wright, FL",DR,12/1/2019 0:00,4881
"Fort Walton Beach-Navarre-Wright, FL",DR,1/1/2020 0:00,4993
"Fort Walton Beach-Navarre-Wright, FL",DR,2/1/2020 0:00,4414
"Fort Walton Beach-Navarre-Wright, FL",DR,3/1/2020 0:00,4181
"Fort Walton Beach-Navarre-Wright, FL",DR,4/1/2020 0:00,3053
"Fort Walton Beach-Navarre-Wright, FL",DR,5/1/2020 0:00,3145
"Fort Walton Beach-Navarre-Wright, FL",DR,6/1/2020 0:00,3795
"Fort Walton Beach-Navarre-Wright, FL",DR,7/1/2020 0:00,3746
"Fort Walton Beach-Navarre-Wright, FL",DR,8/1/2020 0:00,3399
"Fort Walton Beach-Navarre-Wright, FL",DR,9/1/2020 0:00,3072
"Fort Walton Beach-Navarre-Wright, FL",MB,1/1/2019 0:00,9009
"Fort Walton Beach-Navarre-Wright, FL",MB,2/1/2019 0:00,8499
"Fort Walton Beach-Navarre-Wright, FL",MB,3/1/2019 0:00,7169
"Fort Walton Beach-Navarre-Wright, FL",MB,4/1/2019 0:00,6792
"Fort Walton Beach-Navarre-Wright, FL",MB,5/1/2019 0:00,7616
"Fort Walton Beach-Navarre-Wright, FL",MB,6/1/2019 0:00,7784
"Fort Walton Beach-Navarre-Wright, FL",MB,7/1/2019 0:00,9663
"Fort Walton Beach-Navarre-Wright, FL",MB,8/1/2019 0:00,8622
"Fort Walton Beach-Navarre-Wright, FL",MB,9/1/2019 0:00,6552
"Fort Walton Beach-Navarre-Wright, FL",MB,10/1/2019 0:00,6272
"Fort Walton Beach-Navarre-Wright, FL",MB,11/1/2019 0:00,5527
"Fort Walton Beach-Navarre-Wright, FL",MB,12/1/2019 0:00,5806
"Fort Walton Beach-Navarre-Wright, FL",MB,1/1/2020 0:00,5079
"Fort Walton Beach-Navarre-Wright, FL",MB,2/1/2020 0:00,5144
"Fort Walton Beach-Navarre-Wright, FL",MB,3/1/2020 0:00,4747
"Fort Walton Beach-Navarre-Wright, FL",MB,4/1/2020 0:00,2499
"Fort Walton Beach-Navarre-Wright, FL",MB,5/1/2020 0:00,3762
"Fort Walton Beach-Navarre-Wright, FL",MB,6/1/2020 0:00,5236
"Fort Walton Beach-Navarre-Wright, FL",MB,7/1/2020 0:00,5878
"Fort Walton Beach-Navarre-Wright, FL",MB,8/1/2020 0:00,4841
"Fort Walton Beach-Navarre-Wright, FL",MB,9/1/2020 0:00,3685
"Fort Wayne, IN",DR,1/1/2019 0:00,5839
"Fort Wayne, IN",DR,2/1/2019 0:00,5899
"Fort Wayne, IN",DR,3/1/2019 0:00,6735
"Fort Wayne, IN",DR,4/1/2019 0:00,6583
"Fort Wayne, IN",DR,5/1/2019 0:00,6555
"Fort Wayne, IN",DR,6/1/2019 0:00,5582
"Fort Wayne, IN",DR,7/1/2019 0:00,6289
"Fort Wayne, IN",DR,8/1/2019 0:00,6163
"Fort Wayne, IN",DR,9/1/2019 0:00,6212
"Fort Wayne, IN",DR,10/1/2019 0:00,7236
"Fort Wayne, IN",DR,11/1/2019 0:00,6399
"Fort Wayne, IN",DR,12/1/2019 0:00,6312
"Fort Wayne, IN",DR,1/1/2020 0:00,6816
"Fort Wayne, IN",DR,2/1/2020 0:00,5954
"Fort Wayne, IN",DR,3/1/2020 0:00,4392
"Fort Wayne, IN",DR,4/1/2020 0:00,1388
"Fort Wayne, IN",DR,5/1/2020 0:00,1810
"Fort Wayne, IN",DR,6/1/2020 0:00,3409
"Fort Wayne, IN",DR,7/1/2020 0:00,4157
"Fort Wayne, IN",DR,8/1/2020 0:00,4162
"Fort Wayne, IN",DR,9/1/2020 0:00,4449
"Fort Wayne, IN",MB,1/1/2019 0:00,121990
"Fort Wayne, IN",MB,2/1/2019 0:00,125274
"Fort Wayne, IN",MB,3/1/2019 0:00,135475
"Fort Wayne, IN",MB,4/1/2019 0:00,139412
"Fort Wayne, IN",MB,5/1/2019 0:00,139277
"Fort Wayne, IN",MB,6/1/2019 0:00,127658
"Fort Wayne, IN",MB,7/1/2019 0:00,135980
"Fort Wayne, IN",MB,8/1/2019 0:00,144512
"Fort Wayne, IN",MB,9/1/2019 0:00,130904
"Fort Wayne, IN",MB,10/1/2019 0:00,145965
"Fort Wayne, IN",MB,11/1/2019 0:00,128279
"Fort Wayne, IN",MB,12/1/2019 0:00,126270
"Fort Wayne, IN",MB,1/1/2020 0:00,133737
"Fort Wayne, IN",MB,2/1/2020 0:00,124398
"Fort Wayne, IN",MB,3/1/2020 0:00,102762
"Fort Wayne, IN",MB,4/1/2020 0:00,55717
"Fort Wayne, IN",MB,5/1/2020 0:00,53911
"Fort Wayne, IN",MB,6/1/2020 0:00,80454
"Fort Wayne, IN",MB,7/1/2020 0:00,85134
"Fort Wayne, IN",MB,8/1/2020 0:00,84657
"Fort Wayne, IN",MB,9/1/2020 0:00,86556
"Frederick, MD",DR,1/1/2019 0:00,3500
"Frederick, MD",DR,2/1/2019 0:00,3426
"Frederick, MD",DR,3/1/2019 0:00,3650
"Frederick, MD",DR,4/1/2019 0:00,3969
"Frederick, MD",DR,5/1/2019 0:00,3923
"Frederick, MD",DR,6/1/2019 0:00,3448
"Frederick, MD",DR,7/1/2019 0:00,3831
"Frederick, MD",DR,8/1/2019 0:00,3633
"Frederick, MD",DR,9/1/2019 0:00,3376
"Frederick, MD",DR,10/1/2019 0:00,3755
"Frederick, MD",DR,11/1/2019 0:00,3035
"Frederick, MD",DR,12/1/2019 0:00,2897
"Frederick, MD",DR,1/1/2020 0:00,3133
"Frederick, MD",DR,2/1/2020 0:00,3170
"Frederick, MD",DR,3/1/2020 0:00,2478
"Frederick, MD",DR,4/1/2020 0:00,1498
"Frederick, MD",DR,5/1/2020 0:00,1424
"Frederick, MD",DR,6/1/2020 0:00,1798
"Frederick, MD",DR,7/1/2020 0:00,1772
"Frederick, MD",DR,8/1/2020 0:00,1779
"Frederick, MD",DR,9/1/2020 0:00,1944
"Frederick, MD",MB,1/1/2019 0:00,41547
"Frederick, MD",MB,2/1/2019 0:00,40771
"Frederick, MD",MB,3/1/2019 0:00,45870
"Frederick, MD",MB,4/1/2019 0:00,49326
"Frederick, MD",MB,5/1/2019 0:00,49644
"Frederick, MD",MB,6/1/2019 0:00,46425
"Frederick, MD",MB,7/1/2019 0:00,47106
"Frederick, MD",MB,8/1/2019 0:00,49677
"Frederick, MD",MB,9/1/2019 0:00,46414
"Frederick, MD",MB,10/1/2019 0:00,52575
"Frederick, MD",MB,11/1/2019 0:00,43662
"Frederick, MD",MB,12/1/2019 0:00,39105
"Frederick, MD",MB,1/1/2020 0:00,41765
"Frederick, MD",MB,2/1/2020 0:00,41933
"Frederick, MD",MB,3/1/2020 0:00,33419
"Frederick, MD",MB,4/1/2020 0:00,14514
"Frederick, MD",MB,5/1/2020 0:00,15903
"Frederick, MD",MB,6/1/2020 0:00,23301
"Frederick, MD",MB,7/1/2020 0:00,29760
"Frederick, MD",MB,8/1/2020 0:00,30293
"Frederick, MD",MB,9/1/2020 0:00,31692
"Fresno, CA",DR,1/1/2019 0:00,18222
"Fresno, CA",DR,2/1/2019 0:00,17436
"Fresno, CA",DR,3/1/2019 0:00,19582
"Fresno, CA",DR,4/1/2019 0:00,18953
"Fresno, CA",DR,5/1/2019 0:00,19941
"Fresno, CA",DR,6/1/2019 0:00,17049
"Fresno, CA",DR,7/1/2019 0:00,16994
"Fresno, CA",DR,8/1/2019 0:00,19206
"Fresno, CA",DR,9/1/2019 0:00,19059
"Fresno, CA",DR,10/1/2019 0:00,20284
"Fresno, CA",DR,11/1/2019 0:00,16567
"Fresno, CA",DR,12/1/2019 0:00,15912
"Fresno, CA",DR,1/1/2020 0:00,17866
"Fresno, CA",DR,2/1/2020 0:00,17313
"Fresno, CA",DR,3/1/2020 0:00,11075
"Fresno, CA",DR,4/1/2020 0:00,4227
"Fresno, CA",DR,5/1/2020 0:00,5402
"Fresno, CA",DR,6/1/2020 0:00,6816
"Fresno, CA",DR,7/1/2020 0:00,7077
"Fresno, CA",DR,8/1/2020 0:00,7210
"Fresno, CA",DR,9/1/2020 0:00,7626
"Fresno, CA",MB,1/1/2019 0:00,910029
"Fresno, CA",MB,2/1/2019 0:00,837406
"Fresno, CA",MB,3/1/2019 0:00,912121
"Fresno, CA",MB,4/1/2019 0:00,884741
"Fresno, CA",MB,5/1/2019 0:00,933052
"Fresno, CA",MB,6/1/2019 0:00,784400
"Fresno, CA",MB,7/1/2019 0:00,790018
"Fresno, CA",MB,8/1/2019 0:00,914994
"Fresno, CA",MB,9/1/2019 0:00,928324
"Fresno, CA",MB,10/1/2019 0:00,1006030
"Fresno, CA",MB,11/1/2019 0:00,909967
"Fresno, CA",MB,12/1/2019 0:00,837735
"Fresno, CA",MB,1/1/2020 0:00,892535
"Fresno, CA",MB,2/1/2020 0:00,855371
"Fresno, CA",MB,3/1/2020 0:00,684836
"Fresno, CA",MB,4/1/2020 0:00,381091
"Fresno, CA",MB,5/1/2020 0:00,416358
"Fresno, CA",MB,6/1/2020 0:00,441108
"Fresno, CA",MB,7/1/2020 0:00,444396
"Fresno, CA",MB,8/1/2020 0:00,420448
"Fresno, CA",MB,9/1/2020 0:00,436019
"Gainesville, FL",DR,1/1/2019 0:00,5056
"Gainesville, FL",DR,2/1/2019 0:00,4860
"Gainesville, FL",DR,3/1/2019 0:00,4947
"Gainesville, FL",DR,4/1/2019 0:00,4850
"Gainesville, FL",DR,5/1/2019 0:00,4915
"Gainesville, FL",DR,6/1/2019 0:00,4509
"Gainesville, FL",DR,7/1/2019 0:00,4563
"Gainesville, FL",DR,8/1/2019 0:00,4647
"Gainesville, FL",DR,9/1/2019 0:00,3988
"Gainesville, FL",DR,10/1/2019 0:00,4742
"Gainesville, FL",DR,11/1/2019 0:00,3931
"Gainesville, FL",DR,12/1/2019 0:00,3634
"Gainesville, FL",DR,1/1/2020 0:00,4021
"Gainesville, FL",DR,2/1/2020 0:00,3862
"Gainesville, FL",DR,3/1/2020 0:00,3082
"Gainesville, FL",DR,4/1/2020 0:00,2070
"Gainesville, FL",DR,5/1/2020 0:00,2626
"Gainesville, FL",DR,6/1/2020 0:00,3372
"Gainesville, FL",DR,7/1/2020 0:00,3722
"Gainesville, FL",DR,8/1/2020 0:00,3450
"Gainesville, FL",DR,9/1/2020 0:00,3091
"Gainesville, FL",MB,1/1/2019 0:00,933172
"Gainesville, FL",MB,2/1/2019 0:00,953233
"Gainesville, FL",MB,3/1/2019 0:00,789881
"Gainesville, FL",MB,4/1/2019 0:00,913440
"Gainesville, FL",MB,5/1/2019 0:00,449912
"Gainesville, FL",MB,6/1/2019 0:00,390214
"Gainesville, FL",MB,7/1/2019 0:00,486638
"Gainesville, FL",MB,8/1/2019 0:00,750759
"Gainesville, FL",MB,9/1/2019 0:00,1017230
"Gainesville, FL",MB,10/1/2019 0:00,1144786
"Gainesville, FL",MB,11/1/2019 0:00,839038
"Gainesville, FL",MB,12/1/2019 0:00,443464
"Gainesville, FL",MB,1/1/2020 0:00,959242
"Gainesville, FL",MB,2/1/2020 0:00,949176
"Gainesville, FL",MB,3/1/2020 0:00,330697
"Gainesville, FL",MB,4/1/2020 0:00,105488
"Gainesville, FL",MB,5/1/2020 0:00,114141
"Gainesville, FL",MB,6/1/2020 0:00,146369
"Gainesville, FL",MB,7/1/2020 0:00,161337
"Gainesville, FL",MB,8/1/2020 0:00,171696
"Gainesville, FL",MB,9/1/2020 0:00,208087
"Gainesville, FL",VP,1/1/2019 0:00,4354
"Gainesville, FL",VP,2/1/2019 0:00,3497
"Gainesville, FL",VP,3/1/2019 0:00,3633
"Gainesville, FL",VP,4/1/2019 0:00,4395
"Gainesville, FL",VP,5/1/2019 0:00,4423
"Gainesville, FL",VP,6/1/2019 0:00,3910
"Gainesville, FL",VP,7/1/2019 0:00,4258
"Gainesville, FL",VP,8/1/2019 0:00,4474
"Gainesville, FL",VP,9/1/2019 0:00,4000
"Gainesville, FL",VP,10/1/2019 0:00,3926
"Gainesville, FL",VP,11/1/2019 0:00,3527
"Gainesville, FL",VP,12/1/2019 0:00,3574
"Gainesville, FL",VP,1/1/2020 0:00,4305
"Gainesville, FL",VP,2/1/2020 0:00,3669
"Gainesville, FL",VP,3/1/2020 0:00,2156
"Gainesville, FL",VP,4/1/2020 0:00,0
"Gainesville, FL",VP,5/1/2020 0:00,0
"Gainesville, FL",VP,6/1/2020 0:00,0
"Gainesville, FL",VP,7/1/2020 0:00,0
"Gainesville, FL",VP,8/1/2020 0:00,0
"Gainesville, FL",VP,9/1/2020 0:00,0
"Grand Forks, ND-MN",DR,1/1/2019 0:00,5476
"Grand Forks, ND-MN",DR,2/1/2019 0:00,5444
"Grand Forks, ND-MN",DR,3/1/2019 0:00,5612
"Grand Forks, ND-MN",DR,4/1/2019 0:00,5813
"Grand Forks, ND-MN",DR,5/1/2019 0:00,5528
"Grand Forks, ND-MN",DR,6/1/2019 0:00,4998
"Grand Forks, ND-MN",DR,7/1/2019 0:00,5251
"Grand Forks, ND-MN",DR,8/1/2019 0:00,5378
"Grand Forks, ND-MN",DR,9/1/2019 0:00,5179
"Grand Forks, ND-MN",DR,10/1/2019 0:00,5956
"Grand Forks, ND-MN",DR,11/1/2019 0:00,5350
"Grand Forks, ND-MN",DR,12/1/2019 0:00,5197
"Grand Forks, ND-MN",DR,1/1/2020 0:00,5744
"Grand Forks, ND-MN",DR,2/1/2020 0:00,5230
"Grand Forks, ND-MN",DR,3/1/2020 0:00,3720
"Grand Forks, ND-MN",DR,4/1/2020 0:00,1072
"Grand Forks, ND-MN",DR,5/1/2020 0:00,1443
"Grand Forks, ND-MN",DR,6/1/2020 0:00,2209
"Grand Forks, ND-MN",DR,7/1/2020 0:00,2794
"Grand Forks, ND-MN",DR,8/1/2020 0:00,3143
"Grand Forks, ND-MN",DR,9/1/2020 0:00,3300
"Grand Forks, ND-MN",MB,1/1/2019 0:00,19403
"Grand Forks, ND-MN",MB,2/1/2019 0:00,18421
"Grand Forks, ND-MN",MB,3/1/2019 0:00,20340
"Grand Forks, ND-MN",MB,4/1/2019 0:00,16645
"Grand Forks, ND-MN",MB,5/1/2019 0:00,19289
"Grand Forks, ND-MN",MB,6/1/2019 0:00,16668
"Grand Forks, ND-MN",MB,7/1/2019 0:00,17289
"Grand Forks, ND-MN",MB,8/1/2019 0:00,19122
"Grand Forks, ND-MN",MB,9/1/2019 0:00,19968
"Grand Forks, ND-MN",MB,10/1/2019 0:00,21914
"Grand Forks, ND-MN",MB,11/1/2019 0:00,19148
"Grand Forks, ND-MN",MB,12/1/2019 0:00,16934
"Grand Forks, ND-MN",MB,1/1/2020 0:00,18883
"Grand Forks, ND-MN",MB,2/1/2020 0:00,20900
"Grand Forks, ND-MN",MB,3/1/2020 0:00,16349
"Grand Forks, ND-MN",MB,4/1/2020 0:00,4393
"Grand Forks, ND-MN",MB,5/1/2020 0:00,5918
"Grand Forks, ND-MN",MB,6/1/2020 0:00,8696
"Grand Forks, ND-MN",MB,7/1/2020 0:00,9521
"Grand Forks, ND-MN",MB,8/1/2020 0:00,10869
"Grand Forks, ND-MN",MB,9/1/2020 0:00,10419
"Grand Rapids, MI",DR,1/1/2019 0:00,26881
"Grand Rapids, MI",DR,2/1/2019 0:00,27578
"Grand Rapids, MI",DR,3/1/2019 0:00,31554
"Grand Rapids, MI",DR,4/1/2019 0:00,31607
"Grand Rapids, MI",DR,5/1/2019 0:00,30598
"Grand Rapids, MI",DR,6/1/2019 0:00,27017
"Grand Rapids, MI",DR,7/1/2019 0:00,27583
"Grand Rapids, MI",DR,8/1/2019 0:00,28495
"Grand Rapids, MI",DR,9/1/2019 0:00,27407
"Grand Rapids, MI",DR,10/1/2019 0:00,31313
"Grand Rapids, MI",DR,11/1/2019 0:00,27708
"Grand Rapids, MI",DR,12/1/2019 0:00,27538
"Grand Rapids, MI",DR,1/1/2020 0:00,29731
"Grand Rapids, MI",DR,2/1/2020 0:00,28305
"Grand Rapids, MI",DR,3/1/2020 0:00,17207
"Grand Rapids, MI",DR,4/1/2020 0:00,4825
"Grand Rapids, MI",DR,5/1/2020 0:00,5834
"Grand Rapids, MI",DR,6/1/2020 0:00,9797
"Grand Rapids, MI",DR,7/1/2020 0:00,13180
"Grand Rapids, MI",DR,8/1/2020 0:00,13796
"Grand Rapids, MI",DR,9/1/2020 0:00,15082
"Grand Rapids, MI",MB,1/1/2019 0:00,758334
"Grand Rapids, MI",MB,2/1/2019 0:00,831250
"Grand Rapids, MI",MB,3/1/2019 0:00,843576
"Grand Rapids, MI",MB,4/1/2019 0:00,865554
"Grand Rapids, MI",MB,5/1/2019 0:00,636583
"Grand Rapids, MI",MB,6/1/2019 0:00,541355
"Grand Rapids, MI",MB,7/1/2019 0:00,564074
"Grand Rapids, MI",MB,8/1/2019 0:00,677243
"Grand Rapids, MI",MB,9/1/2019 0:00,931892
"Grand Rapids, MI",MB,10/1/2019 0:00,1005647
"Grand Rapids, MI",MB,11/1/2019 0:00,825942
"Grand Rapids, MI",MB,12/1/2019 0:00,664865
"Grand Rapids, MI",MB,1/1/2020 0:00,877520
"Grand Rapids, MI",MB,2/1/2020 0:00,869101
"Grand Rapids, MI",MB,3/1/2020 0:00,441032
"Grand Rapids, MI",MB,4/1/2020 0:00,88450
"Grand Rapids, MI",MB,5/1/2020 0:00,105074
"Grand Rapids, MI",MB,6/1/2020 0:00,208062
"Grand Rapids, MI",MB,7/1/2020 0:00,232504
"Grand Rapids, MI",MB,8/1/2020 0:00,237845
"Grand Rapids, MI",MB,9/1/2020 0:00,317471
"Grand Rapids, MI",RB,1/1/2019 0:00,62063
"Grand Rapids, MI",RB,2/1/2019 0:00,61785
"Grand Rapids, MI",RB,3/1/2019 0:00,73851
"Grand Rapids, MI",RB,4/1/2019 0:00,71885
"Grand Rapids, MI",RB,5/1/2019 0:00,73545
"Grand Rapids, MI",RB,6/1/2019 0:00,64572
"Grand Rapids, MI",RB,7/1/2019 0:00,66244
"Grand Rapids, MI",RB,8/1/2019 0:00,72492
"Grand Rapids, MI",RB,9/1/2019 0:00,77183
"Grand Rapids, MI",RB,10/1/2019 0:00,83125
"Grand Rapids, MI",RB,11/1/2019 0:00,68826
"Grand Rapids, MI",RB,12/1/2019 0:00,68505
"Grand Rapids, MI",RB,1/1/2020 0:00,77051
"Grand Rapids, MI",RB,2/1/2020 0:00,74681
"Grand Rapids, MI",RB,3/1/2020 0:00,56477
"Grand Rapids, MI",RB,4/1/2020 0:00,23517
"Grand Rapids, MI",RB,5/1/2020 0:00,24524
"Grand Rapids, MI",RB,6/1/2020 0:00,32763
"Grand Rapids, MI",RB,7/1/2020 0:00,33945
"Grand Rapids, MI",RB,8/1/2020 0:00,30851
"Grand Rapids, MI",RB,9/1/2020 0:00,32672
"Grand Rapids, MI",VP,1/1/2019 0:00,2747
"Grand Rapids, MI",VP,2/1/2019 0:00,2685
"Grand Rapids, MI",VP,3/1/2019 0:00,2791
"Grand Rapids, MI",VP,4/1/2019 0:00,2586
"Grand Rapids, MI",VP,5/1/2019 0:00,2674
"Grand Rapids, MI",VP,6/1/2019 0:00,2484
"Grand Rapids, MI",VP,7/1/2019 0:00,2649
"Grand Rapids, MI",VP,8/1/2019 0:00,2575
"Grand Rapids, MI",VP,9/1/2019 0:00,2410
"Grand Rapids, MI",VP,10/1/2019 0:00,2938
"Grand Rapids, MI",VP,11/1/2019 0:00,2191
"Grand Rapids, MI",VP,12/1/2019 0:00,2163
"Grand Rapids, MI",VP,1/1/2020 0:00,2505
"Grand Rapids, MI",VP,2/1/2020 0:00,2230
"Grand Rapids, MI",VP,3/1/2020 0:00,1692
"Grand Rapids, MI",VP,4/1/2020 0:00,346
"Grand Rapids, MI",VP,5/1/2020 0:00,484
"Grand Rapids, MI",VP,6/1/2020 0:00,718
"Grand Rapids, MI",VP,7/1/2020 0:00,634
"Grand Rapids, MI",VP,8/1/2020 0:00,672
"Grand Rapids, MI",VP,9/1/2020 0:00,648
"Great Falls, MT",DR,1/1/2019 0:00,3907
"Great Falls, MT",DR,2/1/2019 0:00,3516
"Great Falls, MT",DR,3/1/2019 0:00,4244
"Great Falls, MT",DR,4/1/2019 0:00,4161
"Great Falls, MT",DR,5/1/2019 0:00,4147
"Great Falls, MT",DR,6/1/2019 0:00,3486
"Great Falls, MT",DR,7/1/2019 0:00,3666
"Great Falls, MT",DR,8/1/2019 0:00,3899
"Great Falls, MT",DR,9/1/2019 0:00,3768
"Great Falls, MT",DR,10/1/2019 0:00,4340
"Great Falls, MT",DR,11/1/2019 0:00,3799
"Great Falls, MT",DR,12/1/2019 0:00,4175
"Great Falls, MT",DR,1/1/2020 0:00,4451
"Great Falls, MT",DR,2/1/2020 0:00,4145
"Great Falls, MT",DR,3/1/2020 0:00,2780
"Great Falls, MT",DR,4/1/2020 0:00,0
"Great Falls, MT",DR,5/1/2020 0:00,694
"Great Falls, MT",DR,6/1/2020 0:00,2526
"Great Falls, MT",DR,7/1/2020 0:00,2485
"Great Falls, MT",DR,8/1/2020 0:00,1917
"Great Falls, MT",DR,9/1/2020 0:00,2013
"Great Falls, MT",MB,1/1/2019 0:00,35124
"Great Falls, MT",MB,2/1/2019 0:00,29929
"Great Falls, MT",MB,3/1/2019 0:00,35613
"Great Falls, MT",MB,4/1/2019 0:00,36587
"Great Falls, MT",MB,5/1/2019 0:00,37489
"Great Falls, MT",MB,6/1/2019 0:00,32159
"Great Falls, MT",MB,7/1/2019 0:00,31683
"Great Falls, MT",MB,8/1/2019 0:00,34126
"Great Falls, MT",MB,9/1/2019 0:00,32419
"Great Falls, MT",MB,10/1/2019 0:00,34803
"Great Falls, MT",MB,11/1/2019 0:00,33213
"Great Falls, MT",MB,12/1/2019 0:00,34509
"Great Falls, MT",MB,1/1/2020 0:00,35246
"Great Falls, MT",MB,2/1/2020 0:00,31355
"Great Falls, MT",MB,3/1/2020 0:00,16874
"Great Falls, MT",MB,4/1/2020 0:00,0
"Great Falls, MT",MB,5/1/2020 0:00,0
"Great Falls, MT",MB,6/1/2020 0:00,15381
"Great Falls, MT",MB,7/1/2020 0:00,16764
"Great Falls, MT",MB,8/1/2020 0:00,17477
"Great Falls, MT",MB,9/1/2020 0:00,16753
"Green Bay, WI",DR,1/1/2019 0:00,2580
"Green Bay, WI",DR,2/1/2019 0:00,2371
"Green Bay, WI",DR,3/1/2019 0:00,2723
"Green Bay, WI",DR,4/1/2019 0:00,2831
"Green Bay, WI",DR,5/1/2019 0:00,2858
"Green Bay, WI",DR,6/1/2019 0:00,2558
"Green Bay, WI",DR,7/1/2019 0:00,2566
"Green Bay, WI",DR,8/1/2019 0:00,2799
"Green Bay, WI",DR,9/1/2019 0:00,2601
"Green Bay, WI",DR,10/1/2019 0:00,3029
"Green Bay, WI",DR,11/1/2019 0:00,2533
"Green Bay, WI",DR,12/1/2019 0:00,2430
"Green Bay, WI",DR,1/1/2020 0:00,2735
"Green Bay, WI",DR,2/1/2020 0:00,2484
"Green Bay, WI",DR,3/1/2020 0:00,1295
"Green Bay, WI",DR,4/1/2020 0:00,233
"Green Bay, WI",DR,5/1/2020 0:00,420
"Green Bay, WI",DR,6/1/2020 0:00,1211
"Green Bay, WI",DR,7/1/2020 0:00,1433
"Green Bay, WI",DR,8/1/2020 0:00,1449
"Green Bay, WI",DR,9/1/2020 0:00,1344
"Green Bay, WI",MB,1/1/2019 0:00,92016
"Green Bay, WI",MB,2/1/2019 0:00,91893
"Green Bay, WI",MB,3/1/2019 0:00,104072
"Green Bay, WI",MB,4/1/2019 0:00,115621
"Green Bay, WI",MB,5/1/2019 0:00,120145
"Green Bay, WI",MB,6/1/2019 0:00,100304
"Green Bay, WI",MB,7/1/2019 0:00,99058
"Green Bay, WI",MB,8/1/2019 0:00,110742
"Green Bay, WI",MB,9/1/2019 0:00,115429
"Green Bay, WI",MB,10/1/2019 0:00,128007
"Green Bay, WI",MB,11/1/2019 0:00,110256
"Green Bay, WI",MB,12/1/2019 0:00,105157
"Green Bay, WI",MB,1/1/2020 0:00,115849
"Green Bay, WI",MB,2/1/2020 0:00,113251
"Green Bay, WI",MB,3/1/2020 0:00,56190
"Green Bay, WI",MB,4/1/2020 0:00,13705
"Green Bay, WI",MB,5/1/2020 0:00,16576
"Green Bay, WI",MB,6/1/2020 0:00,28577
"Green Bay, WI",MB,7/1/2020 0:00,29253
"Green Bay, WI",MB,8/1/2020 0:00,30485
"Green Bay, WI",MB,9/1/2020 0:00,32379
"Greensboro, NC",CB,1/1/2019 0:00,39440
"Greensboro, NC",CB,2/1/2019 0:00,37782
"Greensboro, NC",CB,3/1/2019 0:00,39106
"Greensboro, NC",CB,4/1/2019 0:00,38330
"Greensboro, NC",CB,5/1/2019 0:00,38956
"Greensboro, NC",CB,6/1/2019 0:00,36305
"Greensboro, NC",CB,7/1/2019 0:00,38794
"Greensboro, NC",CB,8/1/2019 0:00,39533
"Greensboro, NC",CB,9/1/2019 0:00,37175
"Greensboro, NC",CB,10/1/2019 0:00,43321
"Greensboro, NC",CB,11/1/2019 0:00,36046
"Greensboro, NC",CB,12/1/2019 0:00,34152
